Flow ID,Source IP,Destination IP,Timestamp,Source Port,Destination Port,Protocol,True_Label,Predicted_Label,Response_Playbook
172.16.0.1-192.168.10.50-55191-616-6,172.16.0.1,192.168.10.50,7/7/2017 2:51,55191.0,616.0,6.0,PortScan,PortScan,"**PortScan Incident Playbook**

**1. Identification:**
*   Confirm scan: Analyze logs for sequential connection attempts.
*   Assess impact: Internal/External? Critical assets targeted?

**2. Containment:**
*   Block Source IP (172.16.0.1) at perimeter firewall.
*   Isolate affected destination host (192.168.10.50) if needed.

**3. Eradication:**
*   Investigate source: Internal host compromised? External attacker?
*   Patch/update vulnerable systems if identified.

**4. Recovery:**
*   Monitor blocked traffic.
*   Remove block after source investigation and remediation.
*   Review security controls.
"
172.16.0.1-192.168.10.50-62351-80-6,192.168.10.50,172.16.0.1,7/7/2017 4:03,80.0,62351.0,6.0,BENIGN,BENIGN,
192.168.10.5-35.186.253.0-53791-443-6,192.168.10.5,35.186.253.0,03/07/2017 10:10:17,53791.0,443.0,6.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-32674-80-6,172.16.0.1,192.168.10.50,7/7/2017 4:09,32674.0,80.0,6.0,DDoS,DDoS,"**DDoS Playbook**

1. **Identify:** Confirm DDoS. Monitor traffic volume to 192.168.10.50. Check resource utilization (CPU, memory).

2. **Contain:**
    * **Rate Limiting:** Implement rate limits on incoming traffic from 172.16.0.1.
    * **Firewall Rules:** Block 172.16.0.1 at the firewall.
    * **Null Route:** (If necessary) Null route the destination IP (192.168.10.50), acknowledging service interruption.

3. **Eradicate:**
    * **Analyze Logs:** Examine logs for other attacking IPs.
    * **Update Blocklists:** Add identified IPs to blocklists.
    * **Contact ISP:** Report attack, request assistance with upstream filtering.
    * **DDoS Mitigation Services:** Activate DDoS mitigation services (e.g., Cloudflare).

4. **Recovery:**
    * **Monitor Performance:** Track system performance after mitigation.
    * **Adjust Thresholds:** Fine-tune rate limits and firewall rules.
    * **Restore Service:** Remove null route (if applied) gradually.
    * **Post-Incident Review:** Analyze incident, update security measures.
"
192.168.10.3-192.168.10.15-53-60853-17,192.168.10.15,192.168.10.3,5/7/2017 8:53,60853.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.51-23.194.180.207-43896-443-6,23.194.180.207,192.168.10.51,4/7/2017 9:14,443.0,43896.0,6.0,BENIGN,BENIGN,
184.105.182.7-192.168.10.17-123-123-17,192.168.10.17,184.105.182.7,03/07/2017 11:27:05,123.0,123.0,17.0,BENIGN,BENIGN,
172.217.10.2-192.168.10.5-443-54296-6,172.217.10.2,192.168.10.5,7/7/2017 3:08,443.0,54296.0,6.0,BENIGN,BENIGN,
192.168.10.16-23.61.187.27-36616-80-6,192.168.10.16,23.61.187.27,7/7/2017 3:33,36616.0,80.0,6.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-62555-80-6,172.16.0.1,192.168.10.50,7/7/2017 4:03,62555.0,80.0,6.0,DDoS,DDoS,"**DDoS Playbook**

1. **Identify:** Confirm DDoS. Monitor traffic volume to 192.168.10.50. Check resource utilization (CPU, memory).

2. **Contain:**
    * **Rate Limiting:** Implement rate limits on incoming traffic from 172.16.0.1.
    * **Firewall Rules:** Block 172.16.0.1 at the firewall.
    * **Null Route:** (If necessary) Null route the destination IP (192.168.10.50), acknowledging service interruption.

3. **Eradicate:**
    * **Analyze Logs:** Examine logs for other attacking IPs.
    * **Update Blocklists:** Add identified IPs to blocklists.
    * **Contact ISP:** Report attack, request assistance with upstream filtering.
    * **DDoS Mitigation Services:** Activate DDoS mitigation services (e.g., Cloudflare).

4. **Recovery:**
    * **Monitor Performance:** Track system performance after mitigation.
    * **Adjust Thresholds:** Fine-tune rate limits and firewall rules.
    * **Restore Service:** Remove null route (if applied) gradually.
    * **Post-Incident Review:** Analyze incident, update security measures.
"
192.168.10.9-23.194.180.170-64189-80-6,192.168.10.9,23.194.180.170,03/07/2017 09:53:01,64189.0,80.0,6.0,BENIGN,BENIGN,
192.168.10.9-192.168.10.50-7813-22-6,192.168.10.9,192.168.10.50,6/7/2017 2:57,7813.0,22.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.19-53-25446-17,192.168.10.19,192.168.10.3,6/7/2017 11:05,25446.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.25-69.16.175.42-58223-80-6,192.168.10.25,69.16.175.42,03/07/2017 11:15:03,58223.0,80.0,6.0,BENIGN,BENIGN,
140.205.220.98-192.168.10.19-80-41340-6,192.168.10.19,140.205.220.98,6/7/2017 2:48,41340.0,80.0,6.0,BENIGN,BENIGN,
192.168.10.5-69.13.244.41-62731-443-6,69.13.244.41,192.168.10.5,03/07/2017 12:20:46,443.0,62731.0,6.0,BENIGN,BENIGN,
192.168.10.12-4.16.74.210-60396-443-6,192.168.10.12,4.16.74.210,6/7/2017 2:58,60396.0,443.0,6.0,BENIGN,BENIGN,
192.168.10.14-104.16.25.35-53526-443-6,104.16.25.35,192.168.10.14,4/7/2017 11:11,443.0,53526.0,6.0,BENIGN,BENIGN,
185.59.223.24-192.168.10.12-443-54918-6,185.59.223.24,192.168.10.12,6/7/2017 11:28,443.0,54918.0,6.0,BENIGN,BENIGN,
192.168.10.25-104.88.87.78-56317-443-6,192.168.10.25,104.88.87.78,03/07/2017 11:03:56,56317.0,443.0,6.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-55586-80-6,172.16.0.1,192.168.10.50,5/7/2017 10:48,55586.0,80.0,6.0,DoS Hulk,DoS Hulk,"```
DoS Hulk Playbook:

**Identification:**
* Confirm high SYN requests from 172.16.0.1 to 192.168.10.50 (port scans common). Check logs for similar patterns.

**Containment:**
* Block 172.16.0.1 at firewall/IPS. Rate limit SYN requests to 192.168.10.50.

**Eradication:**
* Investigate source IP for compromise. Analyze traffic patterns.

**Recovery:**
* Monitor 192.168.10.50 performance. Restore rate limits after verifying attack cessation. Review logs.
```
"
192.168.10.8-23.61.187.27-2022-80-6,192.168.10.8,23.61.187.27,7/7/2017 9:50,2022.0,80.0,6.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-62225-80-6,172.16.0.1,192.168.10.50,7/7/2017 4:03,62225.0,80.0,6.0,DDoS,DDoS,"**DDoS Playbook**

1. **Identify:** Confirm DDoS. Monitor traffic volume to 192.168.10.50. Check resource utilization (CPU, memory).

2. **Contain:**
    * **Rate Limiting:** Implement rate limits on incoming traffic from 172.16.0.1.
    * **Firewall Rules:** Block 172.16.0.1 at the firewall.
    * **Null Route:** (If necessary) Null route the destination IP (192.168.10.50), acknowledging service interruption.

3. **Eradicate:**
    * **Analyze Logs:** Examine logs for other attacking IPs.
    * **Update Blocklists:** Add identified IPs to blocklists.
    * **Contact ISP:** Report attack, request assistance with upstream filtering.
    * **DDoS Mitigation Services:** Activate DDoS mitigation services (e.g., Cloudflare).

4. **Recovery:**
    * **Monitor Performance:** Track system performance after mitigation.
    * **Adjust Thresholds:** Fine-tune rate limits and firewall rules.
    * **Restore Service:** Remove null route (if applied) gradually.
    * **Post-Incident Review:** Analyze incident, update security measures.
"
192.168.10.12-52.25.103.117-39204-443-6,192.168.10.12,52.25.103.117,03/07/2017 10:57:35,39204.0,443.0,6.0,BENIGN,BENIGN,
192.168.10.1-192.168.10.3-53-60597-17,192.168.10.3,192.168.10.1,6/7/2017 9:13,60597.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.9-53-52322-17,192.168.10.9,192.168.10.3,03/07/2017 09:46:04,52322.0,53.0,17.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-54778-80-6,172.16.0.1,192.168.10.50,5/7/2017 10:45,54778.0,80.0,6.0,DoS Hulk,DoS Hulk,"```
DoS Hulk Playbook:

**Identification:**
* Confirm high SYN requests from 172.16.0.1 to 192.168.10.50 (port scans common). Check logs for similar patterns.

**Containment:**
* Block 172.16.0.1 at firewall/IPS. Rate limit SYN requests to 192.168.10.50.

**Eradication:**
* Investigate source IP for compromise. Analyze traffic patterns.

**Recovery:**
* Monitor 192.168.10.50 performance. Restore rate limits after verifying attack cessation. Review logs.
```
"
172.217.12.194-192.168.10.17-443-45799-6,192.168.10.17,172.217.12.194,03/07/2017 01:46:12,45799.0,443.0,6.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-34850-7911-6,172.16.0.1,192.168.10.50,7/7/2017 2:52,34850.0,7911.0,6.0,PortScan,PortScan,"**PortScan Incident Playbook**

**1. Identification:**
*   Confirm scan: Analyze logs for sequential connection attempts.
*   Assess impact: Internal/External? Critical assets targeted?

**2. Containment:**
*   Block Source IP (172.16.0.1) at perimeter firewall.
*   Isolate affected destination host (192.168.10.50) if needed.

**3. Eradication:**
*   Investigate source: Internal host compromised? External attacker?
*   Patch/update vulnerable systems if identified.

**4. Recovery:**
*   Monitor blocked traffic.
*   Remove block after source investigation and remediation.
*   Review security controls.
"
192.168.10.8-216.104.218.128-56530-443-6,216.104.218.128,192.168.10.8,03/07/2017 03:24:39,443.0,56530.0,6.0,BENIGN,BENIGN,
184.73.198.130-192.168.10.19-443-33550-6,192.168.10.19,184.73.198.130,6/7/2017 9:53,33550.0,443.0,6.0,BENIGN,BENIGN,
192.168.10.25-104.27.121.110-62025-443-6,104.27.121.110,192.168.10.25,4/7/2017 3:18,443.0,62025.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.50-88-59548-6,192.168.10.3,192.168.10.50,03/07/2017 09:33:05,88.0,59548.0,6.0,BENIGN,BENIGN,
192.168.10.1-192.168.10.3-53-61138-17,192.168.10.3,192.168.10.1,03/07/2017 11:23:05,61138.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.15-53-62293-17,192.168.10.15,192.168.10.3,4/7/2017 10:04,62293.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.1-192.168.10.3-53-61795-17,192.168.10.3,192.168.10.1,4/7/2017 9:18,61795.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.14-53-64199-17,192.168.10.14,192.168.10.3,4/7/2017 3:41,64199.0,53.0,17.0,BENIGN,BENIGN,
172.217.10.226-192.168.10.5-443-57134-17,192.168.10.5,172.217.10.226,03/07/2017 09:38:48,57134.0,443.0,17.0,BENIGN,BENIGN,
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,8.0.6.4,6/7/2017 1:35,0.0,0.0,0.0,BENIGN,BENIGN,
192.168.10.1-192.168.10.3-53-61675-17,192.168.10.3,192.168.10.1,03/07/2017 10:16:04,61675.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.5-192.168.10.50-64742-21215-6,192.168.10.5,192.168.10.50,03/07/2017 01:58:03,64742.0,21215.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.15-53-58665-17,192.168.10.15,192.168.10.3,03/07/2017 12:04:47,58665.0,53.0,17.0,BENIGN,BENIGN,
172.217.10.1-192.168.10.16-443-59518-6,172.217.10.1,192.168.10.16,6/7/2017 11:45,443.0,59518.0,6.0,BENIGN,BENIGN,
192.168.10.1-192.168.10.3-53-62188-17,192.168.10.3,192.168.10.1,4/7/2017 3:35,62188.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.19-53-44071-17,192.168.10.19,192.168.10.3,4/7/2017 4:38,44071.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.1-192.168.10.3-53-61612-17,192.168.10.3,192.168.10.1,6/7/2017 2:39,61612.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.8-54.241.242.218-55706-443-6,192.168.10.8,54.241.242.218,03/07/2017 02:40:16,55706.0,443.0,6.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-47339-49160-6,172.16.0.1,192.168.10.50,7/7/2017 3:23,47339.0,49160.0,6.0,PortScan,PortScan,"**PortScan Incident Playbook**

**1. Identification:**
*   Confirm scan: Analyze logs for sequential connection attempts.
*   Assess impact: Internal/External? Critical assets targeted?

**2. Containment:**
*   Block Source IP (172.16.0.1) at perimeter firewall.
*   Isolate affected destination host (192.168.10.50) if needed.

**3. Eradication:**
*   Investigate source: Internal host compromised? External attacker?
*   Patch/update vulnerable systems if identified.

**4. Recovery:**
*   Monitor blocked traffic.
*   Remove block after source investigation and remediation.
*   Review security controls.
"
192.168.10.17-192.168.10.50-41485-10424-6,192.168.10.17,192.168.10.50,03/07/2017 02:22:53,41485.0,10424.0,6.0,BENIGN,BENIGN,
192.168.10.1-192.168.10.3-53-62534-17,192.168.10.3,192.168.10.1,03/07/2017 09:38:02,62534.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.12-53-31126-17,192.168.10.12,192.168.10.3,7/7/2017 3:47,31126.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.12-53-48910-17,192.168.10.12,192.168.10.3,6/7/2017 2:39,48910.0,53.0,17.0,BENIGN,BENIGN,
172.217.11.1-192.168.10.17-443-40288-6,172.217.11.1,192.168.10.17,7/7/2017 11:39,443.0,40288.0,6.0,BENIGN,BENIGN,
162.213.33.50-192.168.10.51-443-59194-6,192.168.10.51,162.213.33.50,7/7/2017 1:43,59194.0,443.0,6.0,BENIGN,BENIGN,
158.69.125.231-192.168.10.16-123-123-17,192.168.10.16,158.69.125.231,4/7/2017 9:18,123.0,123.0,17.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-15456-80-6,172.16.0.1,192.168.10.50,7/7/2017 3:57,15456.0,80.0,6.0,DDoS,DDoS,"**DDoS Playbook**

1. **Identify:** Confirm DDoS. Monitor traffic volume to 192.168.10.50. Check resource utilization (CPU, memory).

2. **Contain:**
    * **Rate Limiting:** Implement rate limits on incoming traffic from 172.16.0.1.
    * **Firewall Rules:** Block 172.16.0.1 at the firewall.
    * **Null Route:** (If necessary) Null route the destination IP (192.168.10.50), acknowledging service interruption.

3. **Eradicate:**
    * **Analyze Logs:** Examine logs for other attacking IPs.
    * **Update Blocklists:** Add identified IPs to blocklists.
    * **Contact ISP:** Report attack, request assistance with upstream filtering.
    * **DDoS Mitigation Services:** Activate DDoS mitigation services (e.g., Cloudflare).

4. **Recovery:**
    * **Monitor Performance:** Track system performance after mitigation.
    * **Adjust Thresholds:** Fine-tune rate limits and firewall rules.
    * **Restore Service:** Remove null route (if applied) gradually.
    * **Post-Incident Review:** Analyze incident, update security measures.
"
172.16.0.1-192.168.10.50-60200-80-6,172.16.0.1,192.168.10.50,5/7/2017 10:47,60200.0,80.0,6.0,DoS Hulk,DoS Hulk,"```
DoS Hulk Playbook:

**Identification:**
* Confirm high SYN requests from 172.16.0.1 to 192.168.10.50 (port scans common). Check logs for similar patterns.

**Containment:**
* Block 172.16.0.1 at firewall/IPS. Rate limit SYN requests to 192.168.10.50.

**Eradication:**
* Investigate source IP for compromise. Analyze traffic patterns.

**Recovery:**
* Monitor 192.168.10.50 performance. Restore rate limits after verifying attack cessation. Review logs.
```
"
192.168.10.1-192.168.10.3-53-62405-17,192.168.10.3,192.168.10.1,6/7/2017 10:55,62405.0,53.0,17.0,BENIGN,BENIGN,
172.217.6.238-192.168.10.51-443-58051-6,192.168.10.51,172.217.6.238,03/07/2017 09:45:00,58051.0,443.0,6.0,BENIGN,BENIGN,
192.168.10.17-207.178.0.69-35918-443-6,192.168.10.17,207.178.0.69,6/7/2017 2:54,35918.0,443.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.5-53-56072-17,192.168.10.5,192.168.10.3,6/7/2017 11:46,56072.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.25-209.58.137.71-60650-80-6,192.168.10.25,209.58.137.71,4/7/2017 2:49,60650.0,80.0,6.0,BENIGN,BENIGN,
192.168.10.12-52.84.143.188-47520-80-6,192.168.10.12,52.84.143.188,4/7/2017 2:34,47520.0,80.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.5-53-61172-17,192.168.10.5,192.168.10.3,7/7/2017 10:04,61172.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.5-104.24.10.72-50737-80-6,192.168.10.5,104.24.10.72,7/7/2017 11:52,50737.0,80.0,6.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-42186-80-6,172.16.0.1,192.168.10.50,5/7/2017 10:44,42186.0,80.0,6.0,DoS Hulk,DoS Hulk,"```
DoS Hulk Playbook:

**Identification:**
* Confirm high SYN requests from 172.16.0.1 to 192.168.10.50 (port scans common). Check logs for similar patterns.

**Containment:**
* Block 172.16.0.1 at firewall/IPS. Rate limit SYN requests to 192.168.10.50.

**Eradication:**
* Investigate source IP for compromise. Analyze traffic patterns.

**Recovery:**
* Monitor 192.168.10.50 performance. Restore rate limits after verifying attack cessation. Review logs.
```
"
172.16.0.1-192.168.10.50-26565-80-6,172.16.0.1,192.168.10.50,7/7/2017 4:05,26565.0,80.0,6.0,DDoS,DDoS,"**DDoS Playbook**

1. **Identify:** Confirm DDoS. Monitor traffic volume to 192.168.10.50. Check resource utilization (CPU, memory).

2. **Contain:**
    * **Rate Limiting:** Implement rate limits on incoming traffic from 172.16.0.1.
    * **Firewall Rules:** Block 172.16.0.1 at the firewall.
    * **Null Route:** (If necessary) Null route the destination IP (192.168.10.50), acknowledging service interruption.

3. **Eradicate:**
    * **Analyze Logs:** Examine logs for other attacking IPs.
    * **Update Blocklists:** Add identified IPs to blocklists.
    * **Contact ISP:** Report attack, request assistance with upstream filtering.
    * **DDoS Mitigation Services:** Activate DDoS mitigation services (e.g., Cloudflare).

4. **Recovery:**
    * **Monitor Performance:** Track system performance after mitigation.
    * **Adjust Thresholds:** Fine-tune rate limits and firewall rules.
    * **Restore Service:** Remove null route (if applied) gradually.
    * **Post-Incident Review:** Analyze incident, update security measures.
"
192.168.10.1-192.168.10.3-53-61237-17,192.168.10.3,192.168.10.1,7/7/2017 3:12,61237.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.17-53-35581-17,192.168.10.17,192.168.10.3,7/7/2017 2:22,35581.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.15-53-64372-17,192.168.10.15,192.168.10.3,6/7/2017 3:10,64372.0,53.0,17.0,BENIGN,BENIGN,
178.250.0.66-192.168.10.12-443-53656-6,192.168.10.12,178.250.0.66,6/7/2017 9:40,53656.0,443.0,6.0,BENIGN,BENIGN,
192.168.10.1-192.168.10.3-53-61443-17,192.168.10.3,192.168.10.1,03/07/2017 11:05:34,61443.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.14-53-53786-17,192.168.10.14,192.168.10.3,03/07/2017 01:34:31,53786.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.12-53-33997-17,192.168.10.12,192.168.10.3,4/7/2017 3:14,33997.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.19-53-1718-17,192.168.10.19,192.168.10.3,4/7/2017 2:47,1718.0,53.0,17.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-35613-4662-6,172.16.0.1,192.168.10.50,7/7/2017 2:52,35613.0,4662.0,6.0,PortScan,PortScan,"**PortScan Incident Playbook**

**1. Identification:**
*   Confirm scan: Analyze logs for sequential connection attempts.
*   Assess impact: Internal/External? Critical assets targeted?

**2. Containment:**
*   Block Source IP (172.16.0.1) at perimeter firewall.
*   Isolate affected destination host (192.168.10.50) if needed.

**3. Eradication:**
*   Investigate source: Internal host compromised? External attacker?
*   Patch/update vulnerable systems if identified.

**4. Recovery:**
*   Monitor blocked traffic.
*   Remove block after source investigation and remediation.
*   Review security controls.
"
192.168.10.3-192.168.10.9-53-55676-17,192.168.10.9,192.168.10.3,6/7/2017 1:50,55676.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.12-104.88.85.72-39820-80-6,192.168.10.12,104.88.85.72,4/7/2017 11:58,39820.0,80.0,6.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-42454-1328-6,172.16.0.1,192.168.10.50,7/7/2017 2:55,42454.0,1328.0,6.0,PortScan,PortScan,"**PortScan Incident Playbook**

**1. Identification:**
*   Confirm scan: Analyze logs for sequential connection attempts.
*   Assess impact: Internal/External? Critical assets targeted?

**2. Containment:**
*   Block Source IP (172.16.0.1) at perimeter firewall.
*   Isolate affected destination host (192.168.10.50) if needed.

**3. Eradication:**
*   Investigate source: Internal host compromised? External attacker?
*   Patch/update vulnerable systems if identified.

**4. Recovery:**
*   Monitor blocked traffic.
*   Remove block after source investigation and remediation.
*   Review security controls.
"
192.168.10.3-192.168.10.5-53-62734-17,192.168.10.5,192.168.10.3,6/7/2017 1:19,62734.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.25-54.219.154.103-54531-443-6,192.168.10.25,54.219.154.103,03/07/2017 10:53:04,54531.0,443.0,6.0,BENIGN,BENIGN,
192.168.10.5-212.77.100.82-57807-443-6,192.168.10.5,212.77.100.82,4/7/2017 2:29,57807.0,443.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.5-53-65139-17,192.168.10.5,192.168.10.3,03/07/2017 01:40:57,65139.0,53.0,17.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-62885-80-6,192.168.10.50,172.16.0.1,7/7/2017 4:13,80.0,62885.0,6.0,BENIGN,BENIGN,
192.168.10.19-74.125.22.109-59390-465-6,192.168.10.19,74.125.22.109,5/7/2017 9:08,59390.0,465.0,6.0,BENIGN,BENIGN,
172.217.12.206-192.168.10.9-443-1589-6,192.168.10.9,172.217.12.206,6/7/2017 9:50,1589.0,443.0,6.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-43924-1147-6,172.16.0.1,192.168.10.50,7/7/2017 2:52,43924.0,1147.0,6.0,PortScan,PortScan,"**PortScan Incident Playbook**

**1. Identification:**
*   Confirm scan: Analyze logs for sequential connection attempts.
*   Assess impact: Internal/External? Critical assets targeted?

**2. Containment:**
*   Block Source IP (172.16.0.1) at perimeter firewall.
*   Isolate affected destination host (192.168.10.50) if needed.

**3. Eradication:**
*   Investigate source: Internal host compromised? External attacker?
*   Patch/update vulnerable systems if identified.

**4. Recovery:**
*   Monitor blocked traffic.
*   Remove block after source investigation and remediation.
*   Review security controls.
"
192.168.10.3-192.168.10.5-53-64501-17,192.168.10.5,192.168.10.3,03/07/2017 09:21:01,64501.0,53.0,17.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-46636-5001-6,172.16.0.1,192.168.10.50,7/7/2017 2:54,46636.0,5001.0,6.0,PortScan,PortScan,"**PortScan Incident Playbook**

**1. Identification:**
*   Confirm scan: Analyze logs for sequential connection attempts.
*   Assess impact: Internal/External? Critical assets targeted?

**2. Containment:**
*   Block Source IP (172.16.0.1) at perimeter firewall.
*   Isolate affected destination host (192.168.10.50) if needed.

**3. Eradication:**
*   Investigate source: Internal host compromised? External attacker?
*   Patch/update vulnerable systems if identified.

**4. Recovery:**
*   Monitor blocked traffic.
*   Remove block after source investigation and remediation.
*   Review security controls.
"
192.168.10.3-192.168.10.16-53-22717-17,192.168.10.16,192.168.10.3,6/7/2017 3:24,22717.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.8-63.251.98.12-51578-80-6,192.168.10.8,63.251.98.12,03/07/2017 11:09:54,51578.0,80.0,6.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-43959-10024-6,172.16.0.1,192.168.10.50,7/7/2017 3:08,43959.0,10024.0,6.0,PortScan,PortScan,"**PortScan Incident Playbook**

**1. Identification:**
*   Confirm scan: Analyze logs for sequential connection attempts.
*   Assess impact: Internal/External? Critical assets targeted?

**2. Containment:**
*   Block Source IP (172.16.0.1) at perimeter firewall.
*   Isolate affected destination host (192.168.10.50) if needed.

**3. Eradication:**
*   Investigate source: Internal host compromised? External attacker?
*   Patch/update vulnerable systems if identified.

**4. Recovery:**
*   Monitor blocked traffic.
*   Remove block after source investigation and remediation.
*   Review security controls.
"
192.168.10.3-192.168.10.5-53-50043-17,192.168.10.5,192.168.10.3,6/7/2017 9:56,50043.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.51-53-6568-17,192.168.10.51,192.168.10.3,4/7/2017 4:53,6568.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.1-192.168.10.3-53-61709-17,192.168.10.3,192.168.10.1,4/7/2017 9:34,61709.0,53.0,17.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-55472-80-6,172.16.0.1,192.168.10.50,5/7/2017 9:51,55472.0,80.0,6.0,DoS slowloris,DoS slowloris,"```
DoS Slowloris Playbook:

**Identification:** Confirm slowloris. High connection count from source IP with incomplete HTTP requests (check logs, netstat).

**Containment:**
1.  **Block Source IP:** `iptables -A INPUT -s 172.16.0.1 -j DROP` (or equivalent firewall rule).
2.  **Rate Limiting:** Implement connection limits per IP on web server (e.g., `LimitReqModule` in Apache).

**Eradication:**

3.  **WAF Rules:** Deploy WAF rules specifically targeting slowloris attacks (e.g., detecting incomplete headers, slow data transfer).
4.  **Increase Server Resources:** Temporarily scale up web server resources (if possible).

**Recovery:**

5.  **Monitor:** Closely monitor server performance and logs.
6.  **Adjust Limits:** Fine-tune rate limiting and WAF rules.
7.  **Remove Block (Cautiously):** After monitoring, cautiously remove the source IP block and monitor for recurrence.
```
"
192.168.10.14-192.225.158.1-57251-443-6,192.168.10.14,192.225.158.1,4/7/2017 3:53,57251.0,443.0,6.0,BENIGN,BENIGN,
148.251.76.202-192.168.10.12-80-40356-6,192.168.10.12,148.251.76.202,03/07/2017 10:25:24,40356.0,80.0,6.0,BENIGN,BENIGN,
172.224.5.142-192.168.10.8-443-56363-6,192.168.10.8,172.224.5.142,03/07/2017 03:18:25,56363.0,443.0,6.0,BENIGN,BENIGN,
151.101.0.175-192.168.10.8-80-55216-6,151.101.0.175,192.168.10.8,4/7/2017 2:39,80.0,55216.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.8-53-52694-17,192.168.10.8,192.168.10.3,7/7/2017 3:10,52694.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.1-192.168.10.3-53-61683-17,192.168.10.3,192.168.10.1,4/7/2017 11:29,61683.0,53.0,17.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-42790-80-6,172.16.0.1,192.168.10.50,5/7/2017 10:44,42790.0,80.0,6.0,DoS Hulk,DoS Hulk,"```
DoS Hulk Playbook:

**Identification:**
* Confirm high SYN requests from 172.16.0.1 to 192.168.10.50 (port scans common). Check logs for similar patterns.

**Containment:**
* Block 172.16.0.1 at firewall/IPS. Rate limit SYN requests to 192.168.10.50.

**Eradication:**
* Investigate source IP for compromise. Analyze traffic patterns.

**Recovery:**
* Monitor 192.168.10.50 performance. Restore rate limits after verifying attack cessation. Review logs.
```
"
172.217.12.198-192.168.10.12-443-39372-6,172.217.12.198,192.168.10.12,7/7/2017 9:27,443.0,39372.0,6.0,BENIGN,BENIGN,
192.168.10.12-74.217.253.90-47538-443-6,192.168.10.12,74.217.253.90,7/7/2017 9:46,47538.0,443.0,6.0,BENIGN,BENIGN,
172.16.0.1-192.168.10.50-60180-80-6,192.168.10.50,172.16.0.1,6/7/2017 10:28,80.0,60180.0,6.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.19-53-25898-17,192.168.10.19,192.168.10.3,6/7/2017 4:36,25898.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.12-53-33994-17,192.168.10.12,192.168.10.3,03/07/2017 09:38:34,33994.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.1-192.168.10.3-53-62242-17,192.168.10.3,192.168.10.1,03/07/2017 02:45:40,62242.0,53.0,17.0,BENIGN,BENIGN,
192.168.10.3-192.168.10.8-53-58886-17,192.168.10.8,192.168.10.3,6/7/2017 9:39,58886.0,53.0,17.0,BENIGN,BENIGN,
